step	cost_avg	cost_best	solution_best
0   	    279.567   	    426.096	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[64279] = Complex(382.189510, -332.827370);  }
1   	    299.167   	    426.096	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[64279] = Complex(382.189510, -332.827370);  }
2   	     321.78   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
3   	      344.7   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
4   	    363.568   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
5   	    379.563   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
6   	     390.15   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
7   	    397.828   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
8   	    403.025   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
9   	    408.733   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
10   	    412.044   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
11   	    417.672   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
12   	    419.836   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
13   	    422.042   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
14   	     423.03   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
15   	    422.906   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
16   	    424.175   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
17   	    425.312   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
18   	    425.841   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
19   	    426.069   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
20   	    426.138   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
21   	    426.208   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
22   	    426.246   	    469.728	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071);  }
0   	     366.27   	    474.008	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[153622] = Complex(124.597832, 3.248842);  }
1   	     385.02   	    474.532	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[136534] = Complex(-16.761584, -29.711893);  }
2   	    402.116   	    474.532	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[136534] = Complex(-16.761584, -29.711893);  }
3   	    411.644   	    474.593	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[139170] = Complex(-15.321762, -33.777511);  }
4   	    424.181   	     474.65	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[140885] = Complex(-18.369327, -30.178005);  }
5   	    432.234   	     474.65	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[140885] = Complex(-18.369327, -30.178005);  }
6   	    439.986   	    474.656	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[138275] = Complex(-6.372844, -33.303210);  }
7   	    446.871   	    514.532	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[141524] = Complex(-5.146003, -46.742758);  }
8   	    454.393   	    515.025	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987);  }
9   	    461.279   	    515.025	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987);  }
10   	    464.811   	    515.025	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987);  }
11   	    466.844   	    515.025	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987);  }
12   	    470.193   	    515.025	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987);  }
13   	    471.239   	    515.025	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987);  }
14   	    473.055   	    515.025	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987);  }
0   	    395.474   	    524.161	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[159954] = Complex(-154.716670, 334.632662);  }
1   	    415.954   	    524.161	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[159954] = Complex(-154.716670, 334.632662);  }
2   	    433.065   	    524.254	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[154038] = Complex(105.233011, 353.868537);  }
3   	    448.693   	    524.254	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[154038] = Complex(105.233011, 353.868537);  }
4   	    464.138   	    524.254	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[154038] = Complex(105.233011, 353.868537);  }
5   	    475.481   	    524.254	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[154038] = Complex(105.233011, 353.868537);  }
6   	    486.431   	    524.254	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[154038] = Complex(105.233011, 353.868537);  }
7   	    494.633   	    524.254	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[154038] = Complex(105.233011, 353.868537);  }
8   	    503.162   	    524.276	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[156049] = Complex(-33.520829, 331.900430);  }
9   	    506.219   	    524.298	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[156108] = Complex(-30.393372, 334.544318);  }
10   	    509.484   	    566.016	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[180692] = Complex(378.306577, 889.754600);  }
11   	    514.051   	    566.016	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[180692] = Complex(378.306577, 889.754600);  }
12   	    516.617   	    566.016	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[180692] = Complex(378.306577, 889.754600);  }
13   	    519.546   	    566.422	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833);  }
14   	    520.795   	    566.422	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833);  }
15   	    521.808   	    566.422	{ map[5429] = Complex(-1400.830326, -754.545497); map[17854] = Complex(-560.947697, -126.406234); map[29089] = Complex(2144.285036, 715.305409); map[53602] = Complex(-169.367021, -740.430699); map[61360] = Complex(-953.389568, 390.969071); map[147514] = Complex(-40.641944, -68.177987); map[161700] = Complex(-97.069081, 362.597833);  }
