step	cost_avg	cost_best	solution_best
11   	    278.539   	    293.428	{ map[2149] = Complex(-1589.544942, 1284.147312); map[15608] = Complex(-142.352810, 203.295331);  }
12   	    279.924   	    293.428	{ map[2149] = Complex(-1589.544942, 1284.147312); map[15608] = Complex(-142.352810, 203.295331);  }
13   	    281.494   	    293.428	{ map[2149] = Complex(-1589.544942, 1284.147312); map[15608] = Complex(-142.352810, 203.295331);  }
14   	    282.338   	    293.428	{ map[2149] = Complex(-1589.544942, 1284.147312); map[15608] = Complex(-142.352810, 203.295331);  }
15   	    283.045   	    293.519	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16224] = Complex(143.176537, -122.180646);  }
16   	    283.939   	    293.519	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16224] = Complex(143.176537, -122.180646);  }
17   	    285.236   	    293.551	{ map[2149] = Complex(-1589.544942, 1284.147312); map[19082] = Complex(54.191155, 28.322094);  }
18   	     285.93   	    293.551	{ map[2149] = Complex(-1589.544942, 1284.147312); map[19082] = Complex(54.191155, 28.322094);  }
19   	    286.372   	    293.551	{ map[2149] = Complex(-1589.544942, 1284.147312); map[19082] = Complex(54.191155, 28.322094);  }
20   	    286.686   	    293.609	{ map[2149] = Complex(-1589.544942, 1284.147312); map[17502] = Complex(39.675916, 28.850429);  }
21   	    287.212   	    293.717	{ map[2149] = Complex(-1589.544942, 1284.147312); map[19302] = Complex(30.675215, 65.221178);  }
22   	    287.591   	    293.819	{ map[2149] = Complex(-1589.544942, 1284.147312); map[19009] = Complex(32.002622, 58.765140);  }
23   	    288.124   	    293.819	{ map[2149] = Complex(-1589.544942, 1284.147312); map[19009] = Complex(32.002622, 58.765140);  }
24   	     288.62   	    293.819	{ map[2149] = Complex(-1589.544942, 1284.147312); map[19009] = Complex(32.002622, 58.765140);  }
25   	     289.19   	    293.839	{ map[2149] = Complex(-1589.544942, 1284.147312); map[17407] = Complex(41.144190, 25.611333);  }
26   	    289.752   	    293.893	{ map[2149] = Complex(-1589.544942, 1284.147312); map[17010] = Complex(36.170325, 27.835724);  }
27   	    290.229   	    294.095	{ map[2149] = Complex(-1589.544942, 1284.147312); map[17057] = Complex(38.916926, 24.808323);  }
28   	    290.709   	    294.095	{ map[2149] = Complex(-1589.544942, 1284.147312); map[17057] = Complex(38.916926, 24.808323);  }
29   	    291.257   	    294.095	{ map[2149] = Complex(-1589.544942, 1284.147312); map[17057] = Complex(38.916926, 24.808323);  }
30   	    291.616   	    294.095	{ map[2149] = Complex(-1589.544942, 1284.147312); map[17057] = Complex(38.916926, 24.808323);  }
31   	    292.053   	    294.095	{ map[2149] = Complex(-1589.544942, 1284.147312); map[17057] = Complex(38.916926, 24.808323);  }
32   	    292.417   	    294.095	{ map[2149] = Complex(-1589.544942, 1284.147312); map[17057] = Complex(38.916926, 24.808323);  }
33   	    292.784   	    294.102	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198);  }
34   	     293.03   	    294.102	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198);  }
35   	    293.267   	    294.102	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198);  }
36   	    293.404   	    294.102	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198);  }
0   	    197.505   	    341.359	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[39022] = Complex(-339.689233, -207.752015);  }
1   	    216.134   	    341.359	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[39022] = Complex(-339.689233, -207.752015);  }
2   	    234.688   	    341.359	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[39022] = Complex(-339.689233, -207.752015);  }
3   	     251.57   	    341.359	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[39022] = Complex(-339.689233, -207.752015);  }
4   	    265.871   	    341.359	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[39022] = Complex(-339.689233, -207.752015);  }
5   	    284.022   	    341.403	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[36833] = Complex(104.508385, -243.146568);  }
6   	    296.111   	    341.403	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[36833] = Complex(104.508385, -243.146568);  }
0   	    193.309   	     338.49	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[42926] = Complex(1178.041830, 292.425907);  }
1   	    203.824   	    339.682	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[38199] = Complex(-532.020513, 936.637684);  }
2   	    224.237   	    340.609	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37974] = Complex(-8.142625, 602.642274);  }
3   	    247.668   	    340.609	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37974] = Complex(-8.142625, 602.642274);  }
4   	    270.217   	    340.739	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[35146] = Complex(-87.541331, 641.634999);  }
0   	    212.599   	    340.435	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[40329] = Complex(-8.168990, -493.666200);  }
1   	    226.394   	    341.061	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[35190] = Complex(404.356609, -117.935730);  }
2   	    242.916   	    341.259	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[38810] = Complex(-49.871526, -332.241860);  }
3   	     260.82   	    341.453	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[36090] = Complex(-155.953463, -253.891118);  }
4   	    281.032   	    341.453	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[36090] = Complex(-155.953463, -253.891118);  }
5   	    293.592   	    351.912	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37014] = Complex(-716.842448, 1385.259270);  }
6   	    303.509   	    351.912	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37014] = Complex(-716.842448, 1385.259270);  }
7   	    312.953   	    351.912	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37014] = Complex(-716.842448, 1385.259270);  }
8   	      318.6   	     356.06	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666);  }
0   	    267.855   	    386.497	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[57946] = Complex(252.376232, 472.170067);  }
1   	    286.769   	    386.677	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[59726] = Complex(-211.661868, -369.052933);  }
2   	    300.259   	    386.677	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[59726] = Complex(-211.661868, -369.052933);  }
3   	    316.253   	    386.677	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[59726] = Complex(-211.661868, -369.052933);  }
4   	    330.201   	    386.677	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[59726] = Complex(-211.661868, -369.052933);  }
5   	    344.266   	    386.677	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[59726] = Complex(-211.661868, -369.052933);  }
6   	    353.581   	    386.677	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[59726] = Complex(-211.661868, -369.052933);  }
7   	    360.231   	    386.677	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[59726] = Complex(-211.661868, -369.052933);  }
8   	    365.305   	    386.898	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[68841] = Complex(192.046963, -147.940944);  }
9   	    369.596   	    386.898	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[68841] = Complex(192.046963, -147.940944);  }
10   	     374.77   	    387.281	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[58915] = Complex(-73.124289, 139.900779);  }
11   	     377.97   	    387.408	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[58801] = Complex(32.302851, 31.265968);  }
12   	    379.718   	    387.408	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[58801] = Complex(32.302851, 31.265968);  }
13   	    382.022   	    387.408	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[58801] = Complex(32.302851, 31.265968);  }
14   	    383.235   	    417.777	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[61546] = Complex(-251.734762, -298.011545);  }
15   	     383.56   	    419.176	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481);  }
16   	    384.748   	    419.176	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481);  }
17   	    385.324   	    419.176	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481);  }
18   	    385.817   	    419.176	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481);  }
19   	    386.108   	    419.176	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481);  }
20   	    386.242   	    419.176	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481);  }
0   	    285.076   	     430.94	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[132595] = Complex(761.249149, 557.054135);  }
1   	    308.398   	    431.379	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[128331] = Complex(485.619272, 535.951175);  }
2   	    326.102   	    432.067	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[120680] = Complex(205.186824, 457.594920);  }
3   	    344.759   	    432.067	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[120680] = Complex(205.186824, 457.594920);  }
4   	    363.259   	    432.067	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[120680] = Complex(205.186824, 457.594920);  }
5   	     376.48   	    432.173	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[134163] = Complex(115.475844, 76.719664);  }
6   	    390.715   	    432.173	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[134163] = Complex(115.475844, 76.719664);  }
7   	    399.051   	     470.53	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[129984] = Complex(602.164078, 516.051586);  }
8   	    406.697   	     470.53	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[129984] = Complex(602.164078, 516.051586);  }
9   	    411.387   	     470.53	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[129984] = Complex(602.164078, 516.051586);  }
10   	    415.914   	    471.987	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857);  }
11   	    421.205   	    471.987	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857);  }
0   	    320.807   	    474.166	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[167929] = Complex(82.847677, -14.739591);  }
1   	    342.527   	    474.166	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[167929] = Complex(82.847677, -14.739591);  }
2   	     367.41   	    475.122	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[155297] = Complex(319.013822, 78.194806);  }
3   	    384.963   	    475.122	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[155297] = Complex(319.013822, 78.194806);  }
4   	    410.389   	    475.122	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[155297] = Complex(319.013822, 78.194806);  }
5   	    427.063   	    475.122	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[155297] = Complex(319.013822, 78.194806);  }
6   	    433.039   	    475.122	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[155297] = Complex(319.013822, 78.194806);  }
7   	    442.692   	    475.122	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[155297] = Complex(319.013822, 78.194806);  }
8   	    446.873   	    475.122	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[155297] = Complex(319.013822, 78.194806);  }
9   	    451.539   	    475.122	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[155297] = Complex(319.013822, 78.194806);  }
10   	     456.35   	    475.122	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[155297] = Complex(319.013822, 78.194806);  }
11   	     460.89   	    486.647	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[166190] = Complex(92.926029, -5.772272);  }
12   	    465.255   	    486.647	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[166190] = Complex(92.926029, -5.772272);  }
13   	    467.349   	    486.647	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[166190] = Complex(92.926029, -5.772272);  }
14   	     468.67   	    486.647	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[166190] = Complex(92.926029, -5.772272);  }
15   	    470.099   	    488.415	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[168594] = Complex(-43.243856, -23.156035);  }
16   	    471.679   	    489.232	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[170875] = Complex(-16.812224, -19.423488);  }
17   	    472.546   	    489.232	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[170875] = Complex(-16.812224, -19.423488);  }
18   	    472.859   	    491.305	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[176829] = Complex(-0.528547, -17.359695);  }
19   	    473.401   	    491.305	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[176829] = Complex(-0.528547, -17.359695);  }
20   	    473.681   	    504.858	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[161180] = Complex(412.667993, 38.652447);  }
21   	    473.904   	    504.858	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[161180] = Complex(412.667993, 38.652447);  }
22   	    473.533   	    504.858	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[161180] = Complex(412.667993, 38.652447);  }
23   	    473.995   	    504.858	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[161180] = Complex(412.667993, 38.652447);  }
24   	    474.156   	    504.858	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[161180] = Complex(412.667993, 38.652447);  }
25   	    474.942   	    504.858	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[161180] = Complex(412.667993, 38.652447);  }
26   	    475.561   	    504.858	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[161180] = Complex(412.667993, 38.652447);  }
27   	    477.103   	    506.509	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[163302] = Complex(447.123730, 77.034806);  }
28   	    478.828   	    506.509	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[163302] = Complex(447.123730, 77.034806);  }
29   	    481.044   	    506.509	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[163302] = Complex(447.123730, 77.034806);  }
30   	    482.859   	    506.509	{ map[2149] = Complex(-1589.544942, 1284.147312); map[16517] = Complex(39.107644, 19.611198); map[37304] = Complex(-422.689453, 720.995666); map[64071] = Complex(-294.284676, -261.814481); map[130158] = Complex(598.137015, 547.078857); map[163302] = Complex(447.123730, 77.034806);  }
